,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,TenureByAge,CreditScoreByAge,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male
6341,807,40,1,134590.21,1,1,1,46253.65,0,0.025,20.175,0,1,0,1,0
1429,601,26,8,78892.23,1,1,1,23703.52,0,0.3076923076923077,23.115384615384617,1,0,0,1,0
6306,773,33,9,0.0,2,1,1,1118.31,0,0.2727272727272727,23.424242424242426,1,0,0,0,1
3649,597,41,4,153198.23,1,1,1,92090.36,0,0.0975609756097561,14.560975609756097,1,0,0,0,1
1937,701,30,3,156660.72,2,1,0,45742.42,0,0.1,23.366666666666667,1,0,0,0,1
5171,537,39,2,0.0,2,1,1,137651.6,0,0.05128205128205128,13.76923076923077,1,0,0,0,1
7763,614,36,1,44054.84,1,1,1,73329.08,0,0.027777777777777776,17.055555555555557,0,0,1,1,0
6392,611,28,3,96381.68,2,1,0,181419.29,0,0.10714285714285714,21.821428571428573,0,0,1,1,0
1153,755,45,7,135643.0,1,0,0,143619.52,1,0.15555555555555556,16.77777777777778,0,1,0,1,0
6249,705,48,0,0.0,2,0,0,149772.61,0,0.0,14.6875,1,0,0,1,0
7036,540,37,3,129965.18,1,0,0,19374.08,0,0.08108108108108109,14.594594594594595,0,1,0,0,1
4228,740,37,9,0.0,2,1,1,73225.31,0,0.24324324324324326,20.0,1,0,0,1,0
4974,638,55,2,155828.22,1,0,1,108987.25,1,0.03636363636363636,11.6,0,0,1,1,0
6400,676,30,5,0.0,2,0,0,179066.58,0,0.16666666666666666,22.533333333333335,0,0,1,1,0
3639,680,48,8,115115.38,1,1,0,139558.6,1,0.16666666666666666,14.166666666666666,0,1,0,1,0
3971,685,40,7,74896.92,1,1,0,198694.2,0,0.175,17.125,0,0,1,0,1
9593,738,67,1,130652.52,1,0,1,22762.23,0,0.014925373134328358,11.014925373134329,1,0,0,1,0
3375,777,58,4,0.0,1,1,1,62449.07,1,0.06896551724137931,13.39655172413793,1,0,0,1,0
2486,683,36,7,0.0,2,1,0,104786.59,0,0.19444444444444445,18.97222222222222,0,0,1,1,0
6953,574,35,5,163856.76,1,1,1,15118.2,0,0.14285714285714285,16.4,0,1,0,0,1
605,601,29,9,0.0,1,1,1,80393.27,0,0.3103448275862069,20.724137931034484,1,0,0,0,1
7443,634,24,2,87413.19,1,1,0,63340.65,0,0.08333333333333333,26.416666666666668,1,0,0,1,0
5927,577,43,3,127940.47,1,0,0,125140.72,1,0.06976744186046512,13.418604651162791,0,1,0,1,0
2453,783,59,9,126224.87,1,1,1,4423.63,0,0.15254237288135594,13.271186440677965,0,0,1,1,0
3608,677,36,7,0.0,1,1,0,47318.75,0,0.19444444444444445,18.805555555555557,1,0,0,1,0
1483,850,36,1,104077.19,2,0,1,68594.0,0,0.027777777777777776,23.61111111111111,1,0,0,0,1
4518,850,29,7,0.0,2,1,0,23237.25,0,0.2413793103448276,29.310344827586206,0,0,1,1,0
3037,693,21,1,0.0,2,1,1,3494.02,0,0.047619047619047616,33.0,1,0,0,0,1
9351,718,63,7,123204.88,1,1,1,100538.8,0,0.1111111111111111,11.396825396825397,0,1,0,0,1
7691,568,38,3,132951.92,1,0,1,124486.28,0,0.07894736842105263,14.947368421052632,1,0,0,1,0
4115,580,23,5,113923.81,2,0,0,196241.43,0,0.21739130434782608,25.217391304347824,1,0,0,1,0
1426,591,39,4,150500.64,1,1,0,14928.8,0,0.10256410256410256,15.153846153846153,1,0,0,1,0
496,622,32,6,169089.38,2,1,0,101057.95,0,0.1875,19.4375,1,0,0,1,0
3352,591,40,2,99886.42,2,1,1,88695.19,0,0.05,14.775,1,0,0,0,1
8793,537,66,8,103291.25,2,1,1,130664.79,0,0.12121212121212122,8.136363636363637,0,1,0,0,1
758,633,37,9,156091.97,1,1,0,72008.61,0,0.24324324324324326,17.10810810810811,1,0,0,1,0
837,686,56,5,111642.08,1,1,1,80553.87,0,0.08928571428571429,12.25,0,1,0,1,0
4326,714,27,3,0.0,3,1,1,129130.09,0,0.1111111111111111,26.444444444444443,0,0,1,0,1
2127,710,34,9,134260.36,2,1,0,147074.67,0,0.2647058823529412,20.88235294117647,0,1,0,0,1
1022,547,48,1,179380.74,2,0,1,69263.1,0,0.020833333333333332,11.395833333333334,1,0,0,1,0
8761,634,63,10,0.0,2,1,0,30772.86,1,0.15873015873015872,10.063492063492063,0,0,1,0,1
5613,604,32,7,127849.38,1,1,0,15798.7,0,0.21875,18.875,1,0,0,1,0
5580,616,30,2,0.0,2,1,0,199099.51,0,0.06666666666666667,20.533333333333335,0,0,1,0,1
1057,581,47,1,122949.14,1,0,0,180251.68,1,0.02127659574468085,12.361702127659575,1,0,0,1,0
9541,603,38,8,59360.77,1,1,1,191457.06,0,0.21052631578947367,15.868421052631579,1,0,0,0,1
6855,622,41,2,127087.06,1,1,0,102402.91,1,0.04878048780487805,15.170731707317072,1,0,0,0,1
7348,448,25,2,0.0,2,0,0,95215.73,0,0.08,17.92,0,0,1,0,1
9044,560,47,1,0.0,1,0,0,128882.66,1,0.02127659574468085,11.914893617021276,0,0,1,0,1
2128,743,37,8,69143.91,2,0,1,105780.18,0,0.21621621621621623,20.08108108108108,1,0,0,0,1
2766,705,30,1,0.0,1,1,1,181300.32,0,0.03333333333333333,23.5,1,0,0,0,1
2108,593,74,5,161434.36,2,1,1,65532.17,0,0.06756756756756757,8.013513513513514,0,1,0,0,1
3616,798,60,6,96956.1,1,1,0,31907.44,1,0.1,13.3,1,0,0,1,0
1544,520,43,7,0.0,2,1,1,36202.74,0,0.16279069767441862,12.093023255813954,0,0,1,0,1
6913,564,36,7,206329.65,1,1,1,46632.87,1,0.19444444444444445,15.666666666666666,1,0,0,1,0
1718,648,32,8,0.0,1,1,0,133653.38,0,0.25,20.25,0,0,1,0,1
7434,638,35,1,0.0,2,1,0,165370.66,0,0.02857142857142857,18.228571428571428,0,0,1,0,1
7364,671,34,5,164757.56,1,1,0,110748.88,0,0.14705882352941177,19.735294117647058,1,0,0,1,0
6234,540,37,6,0.0,2,1,0,141998.89,0,0.16216216216216217,14.594594594594595,1,0,0,0,1
724,694,36,3,97530.25,1,1,1,117140.41,0,0.08333333333333333,19.27777777777778,1,0,0,0,1
6672,827,35,0,0.0,2,0,1,184514.01,0,0.0,23.62857142857143,0,0,1,1,0
8028,763,37,8,0.0,2,1,1,933.38,0,0.21621621621621623,20.62162162162162,0,0,1,0,1
5491,580,36,6,145387.32,2,1,1,169963.2,1,0.16666666666666666,16.11111111111111,0,1,0,1,0
1127,549,45,3,143734.01,2,1,1,96404.38,0,0.06666666666666667,12.2,0,1,0,1,0
2956,792,30,8,0.0,2,1,0,199644.2,0,0.26666666666666666,26.4,1,0,0,0,1
5155,713,42,3,0.0,2,0,0,82565.01,0,0.07142857142857142,16.976190476190474,1,0,0,1,0
4816,600,29,8,0.0,2,0,1,34747.43,0,0.27586206896551724,20.689655172413794,1,0,0,0,1
6201,612,41,5,0.0,3,0,0,151256.22,0,0.12195121951219512,14.926829268292684,1,0,0,0,1
6223,694,32,0,91956.49,1,1,1,59961.81,0,0.0,21.6875,1,0,0,0,1
8685,772,43,6,0.0,2,1,1,57675.88,0,0.13953488372093023,17.953488372093023,1,0,0,0,1
7113,733,24,3,161884.99,1,1,1,9617.24,0,0.125,30.541666666666668,1,0,0,1,0
5274,622,43,8,0.0,2,1,0,100618.17,0,0.18604651162790697,14.465116279069768,1,0,0,0,1
8535,597,43,2,85162.26,1,0,1,5104.08,1,0.046511627906976744,13.883720930232558,0,0,1,0,1
3043,636,38,1,0.0,1,1,0,45015.38,0,0.02631578947368421,16.736842105263158,1,0,0,1,0
6911,705,54,3,125889.3,3,1,0,96013.5,1,0.05555555555555555,13.055555555555555,0,1,0,1,0
149,416,32,0,0.0,2,0,1,878.87,0,0.0,13.0,1,0,0,0,1
7573,481,37,8,0.0,2,1,0,44215.86,0,0.21621621621621623,13.0,0,0,1,1,0
4205,565,38,5,126645.13,1,1,1,168303.55,0,0.13157894736842105,14.868421052631579,1,0,0,1,0
5492,712,35,7,124616.23,1,1,1,69320.97,0,0.2,20.34285714285714,1,0,0,0,1
2689,414,38,8,0.0,1,0,1,77661.12,1,0.21052631578947367,10.894736842105264,1,0,0,0,1
4220,589,45,1,0.0,1,0,0,125939.22,1,0.022222222222222223,13.088888888888889,0,0,1,1,0
9101,597,38,6,115702.67,2,1,1,25059.05,0,0.15789473684210525,15.710526315789474,0,0,1,0,1
841,818,31,1,186796.37,1,0,0,178252.63,0,0.03225806451612903,26.387096774193548,1,0,0,1,0
8136,716,38,1,0.0,2,1,1,99661.46,0,0.02631578947368421,18.842105263157894,1,0,0,1,0
6437,623,37,4,140211.88,1,1,1,93832.33,0,0.10810810810810811,16.83783783783784,1,0,0,1,0
9699,763,23,2,0.0,2,1,0,153983.99,0,0.08695652173913043,33.17391304347826,1,0,0,1,0
6199,449,33,8,0.0,2,0,0,156792.89,0,0.24242424242424243,13.606060606060606,0,0,1,1,0
2794,646,52,8,59669.43,1,0,0,172495.81,1,0.15384615384615385,12.423076923076923,1,0,0,0,1
7625,598,19,3,150348.37,1,1,1,173784.04,0,0.15789473684210525,31.473684210526315,0,1,0,0,1
8474,721,33,4,72535.45,1,1,1,103931.49,0,0.12121212121212122,21.848484848484848,0,0,1,1,0
7889,600,57,9,138456.03,2,1,1,103548.25,0,0.15789473684210525,10.526315789473685,0,1,0,0,1
6607,673,41,9,98612.1,1,1,0,151349.35,0,0.21951219512195122,16.414634146341463,0,1,0,1,0
9194,613,40,7,124339.9,1,0,0,193309.58,0,0.175,15.325,1,0,0,0,1
8247,505,25,5,114268.85,2,1,1,126728.27,0,0.2,20.2,0,1,0,1,0
1392,794,45,8,88656.37,2,1,0,116547.31,0,0.17777777777777778,17.644444444444446,0,0,1,0,1
1921,658,35,5,126397.66,1,0,0,156361.58,1,0.14285714285714285,18.8,1,0,0,1,0
7018,805,50,9,130023.38,1,1,0,62989.82,1,0.18,16.1,0,1,0,0,1
3621,711,36,9,137688.71,1,1,1,46884.1,0,0.25,19.75,1,0,0,0,1
4848,635,42,1,146766.72,2,0,1,164357.1,0,0.023809523809523808,15.119047619047619,1,0,0,0,1
2291,598,27,8,90721.52,2,1,0,109296.18,0,0.2962962962962963,22.14814814814815,0,0,1,0,1
2133,688,32,6,123157.95,1,1,0,172531.23,0,0.1875,21.5,1,0,0,1,0
550,721,36,3,65253.07,2,1,0,28737.78,0,0.08333333333333333,20.02777777777778,0,1,0,1,0
1740,695,42,7,121453.63,1,0,0,46374.64,0,0.16666666666666666,16.547619047619047,1,0,0,1,0
5289,613,19,5,0.0,1,1,1,176903.35,0,0.2631578947368421,32.26315789473684,0,0,1,0,1
1817,628,36,3,91286.51,1,1,0,63085.94,0,0.08333333333333333,17.444444444444443,0,1,0,1,0
4698,732,62,2,0.0,2,1,1,25438.87,0,0.03225806451612903,11.806451612903226,1,0,0,0,1
5181,661,35,5,128415.45,1,1,0,142626.49,0,0.14285714285714285,18.885714285714286,0,0,1,1,0
3018,588,27,8,0.0,1,1,0,20066.38,0,0.2962962962962963,21.77777777777778,1,0,0,1,0
17,549,24,9,0.0,2,1,1,14406.41,0,0.375,22.875,0,0,1,1,0
1770,725,36,4,118520.26,1,0,0,131173.9,1,0.1111111111111111,20.13888888888889,0,0,1,1,0
1888,429,60,7,0.0,2,1,1,163691.48,0,0.11666666666666667,7.15,1,0,0,0,1
2152,745,55,9,110123.59,1,0,1,51548.14,1,0.16363636363636364,13.545454545454545,1,0,0,1,0
1642,626,62,3,0.0,1,1,1,65010.74,0,0.04838709677419355,10.096774193548388,0,0,1,0,1
7846,557,27,3,87739.08,1,1,1,123096.56,0,0.1111111111111111,20.62962962962963,1,0,0,1,0
4193,550,45,0,0.0,2,0,1,70399.71,0,0.0,12.222222222222221,0,0,1,0,1
9432,458,28,2,171932.26,2,1,1,9578.24,0,0.07142857142857142,16.357142857142858,0,1,0,1,0
8898,850,40,6,124788.18,1,1,0,65612.12,0,0.15,21.25,1,0,0,0,1
533,543,35,10,59408.63,1,1,0,76773.53,0,0.2857142857142857,15.514285714285714,0,0,1,0,1
132,687,38,9,122570.87,1,1,1,35608.88,0,0.23684210526315788,18.07894736842105,1,0,0,0,1
7722,684,18,9,90544.0,1,0,1,4777.23,0,0.5,38.0,0,1,0,0,1
8458,850,71,4,0.0,2,1,1,107236.87,0,0.056338028169014086,11.971830985915492,1,0,0,1,0
964,683,43,4,115888.04,1,1,1,117349.19,1,0.09302325581395349,15.883720930232558,0,1,0,1,0
8719,691,44,6,134066.1,2,1,1,197572.41,0,0.13636363636363635,15.704545454545455,1,0,0,1,0
6412,602,53,5,98268.84,1,0,1,45038.29,1,0.09433962264150944,11.358490566037736,0,1,0,1,0
8285,609,25,10,0.0,1,0,1,109895.16,0,0.4,24.36,1,0,0,0,1
7853,730,47,7,0.0,1,1,0,33373.26,1,0.14893617021276595,15.53191489361702,1,0,0,1,0
1095,692,29,4,0.0,1,1,0,76755.99,1,0.13793103448275862,23.862068965517242,1,0,0,0,1
6929,628,39,1,115341.19,1,1,1,107674.3,1,0.02564102564102564,16.102564102564102,0,1,0,0,1
